url,probe_target,reachable,verification,detail,occurrence_count,occurrences
https://github.com/eclipse-mosquitto/mosquitto/blob/672ae3e57f8b4e086f6ce2dec836734cc38258c3/lib/util_mosq.c#L62-L143,https://github.com/eclipse-mosquitto/mosquitto/blob/672ae3e57f8b4e086f6ce2dec836734cc38258c3/lib/util_mosq.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/ietf_app_protocols/mqtt/proposals.json"", ""json_pointer"": ""$[0].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[7].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[7].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[7].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/mqtt/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[0].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/eclipse-mosquitto/mosquitto/blob/672ae3e57f8b4e086f6ce2dec836734cc38258c3/src/keepalive.c#L127-L175,https://github.com/eclipse-mosquitto/mosquitto/blob/672ae3e57f8b4e086f6ce2dec836734cc38258c3/src/keepalive.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/ietf_app_protocols/mqtt/proposals.json"", ""json_pointer"": ""$[1].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[8].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[8].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[8].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/mqtt/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/eclipse-mosquitto/mosquitto/tree/672ae3e57f8b4e086f6ce2dec836734cc38258c3,https://github.com/eclipse-mosquitto/mosquitto/tree/672ae3e57f8b4e086f6ce2dec836734cc38258c3,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/mqtt/evidence.json"", ""json_pointer"": ""$.implementation.tree_url"", ""field"": ""tree_url""}, {""file"": ""protocols/mqtt/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.tree_url"", ""field"": ""tree_url""}]"
https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/fftp.conf#L1-L55,https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/fftp.conf,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/ftp/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[3].url"", ""field"": ""url""}, {""file"": ""protocols/ftp/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[3].url"", ""field"": ""url""}]"
https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/ftpserv.c#L1822-L1970,https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/ftpserv.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/ftp/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[2].url"", ""field"": ""url""}, {""file"": ""protocols/ftp/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[2].url"", ""field"": ""url""}]"
https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/ftpserv.h,https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/ftpserv.h,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/ftp/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[0].url"", ""field"": ""url""}, {""file"": ""protocols/ftp/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[0].url"", ""field"": ""url""}]"
https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/main.c#L91-L128,https://github.com/hfiref0x/LightFTP/blob/5980ea1a0ee0e5c3015275f93445626f8c25c83a/Source/main.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/ftp/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[1].url"", ""field"": ""url""}, {""file"": ""protocols/ftp/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[1].url"", ""field"": ""url""}]"
https://github.com/hfiref0x/LightFTP/tree/5980ea1a0ee0e5c3015275f93445626f8c25c83a,https://github.com/hfiref0x/LightFTP/tree/5980ea1a0ee0e5c3015275f93445626f8c25c83a,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/ftp/evidence.json"", ""json_pointer"": ""$.implementation.url"", ""field"": ""url""}, {""file"": ""protocols/ftp/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq,https://github.com/imp/dnsmasq,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.mirror_evidence_url"", ""field"": ""mirror_evidence_url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.mirror_evidence_url"", ""field"": ""mirror_evidence_url""}]"
https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/cache.c,https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/cache.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[2].url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[2].url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/config.h#L17-L30,https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/config.h,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[0].url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[0].url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/dnsmasq.c#L1687-L1723,https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/dnsmasq.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[4].url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[4].url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/forward.c,https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/forward.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[1].url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[1].url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/option.c#L4376-L4398,https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/option.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[5].url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[5].url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/rfc1035.c,https://github.com/imp/dnsmasq/blob/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be/src/rfc1035.c,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.source_files_reviewed[3].url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.source_files_reviewed[3].url"", ""field"": ""url""}]"
https://github.com/imp/dnsmasq/tree/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be,https://github.com/imp/dnsmasq/tree/b8f16556d36924cd8dc7663cb4129d7b1f3fc2be,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""_staging/ietf_app_protocols/dns/evidence.json"", ""json_pointer"": ""$.implementation.url"", ""field"": ""url""}, {""file"": ""protocols/dns/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.implementation.url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/config.c#L36,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/config.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[6].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[6].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[6].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[6].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[6].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/config.h#L47,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/config.h,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[4].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[4].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[4].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/config.h#L61,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/config.h,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[5].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[5].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[5].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[5].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[5].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/t_lookup.c#L1185,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/t_lookup.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/t_reply.c#L2293,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/t_reply.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[1].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[1].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h#L159,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h,True,TLS_VERIFIED,HTTP 206,4,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].source_url"", ""field"": ""source_url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].source_url"", ""field"": ""source_url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h#L171,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h,True,TLS_VERIFIED,HTTP 206,1,"[{""file"": ""mitl_property_catalog.json"", ""json_pointer"": ""$[19].source_url"", ""field"": ""source_url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h#L247,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[2].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h#L331,https://github.com/kamailio/kamailio/blob/2648eb330b133a20f1398d59a28c53532106cad3/src/modules/tm/timer.h,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/root_sip_extensions/sip/audit_overrides.json"", ""json_pointer"": ""$.overrides[19].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[54].auxiliary_source_verification[3].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[54].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[16].auxiliary_source_mappings[3].url"", ""field"": ""url""}]"
https://github.com/kamailio/kamailio/tree/2648eb330b133a20f1398d59a28c53532106cad3,https://github.com/kamailio/kamailio/tree/2648eb330b133a20f1398d59a28c53532106cad3,True,TLS_VERIFIED,HTTP 206,2,"[{""file"": ""evidence_manifest.yaml"", ""json_pointer"": ""$.sources[4].url"", ""field"": ""url""}, {""file"": ""protocols/sip/evidence_manifest.json"", ""json_pointer"": ""$.screening_records[0].record.sources[4].url"", ""field"": ""url""}]"
https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/examples/server.cc#L817-L827,https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/examples/server.cc,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[3].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[20].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[20].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[20].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/examples/server_base.h#L70-L80,https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/examples/server_base.h,True,TLS_VERIFIED,HTTP 206,4,"[{""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[3].auxiliary_source_mappings[0].legacy_exact_url"", ""field"": ""legacy_exact_url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[20].auxiliary_source_mappings[0].legacy_exact_url"", ""field"": ""legacy_exact_url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[20].auxiliary_source_mappings[0].legacy_exact_url"", ""field"": ""legacy_exact_url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[1].auxiliary_source_mappings[0].legacy_exact_url"", ""field"": ""legacy_exact_url""}]"
https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/includes/ngtcp2/ngtcp2.h#L1278-L1285,https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/includes/ngtcp2/ngtcp2.h,True,TLS_VERIFIED,HTTP 206,15,"[{""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[0].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[5].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[6].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[19].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[19].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[21].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[21].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[22].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[22].auxiliary_source_verification[3].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[19].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[21].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[22].auxiliary_source_mappings[3].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[0].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[2].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[3].url"", ""field"": ""url""}]"
https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/includes/ngtcp2/ngtcp2.h#L434-L439,https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/includes/ngtcp2/ngtcp2.h,True,TLS_VERIFIED,HTTP 206,15,"[{""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[1].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[5].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[6].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[21].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[21].auxiliary_source_verification[1].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[22].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[22].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[23].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[23].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[21].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[22].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[23].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[2].auxiliary_source_mappings[1].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[4].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/ngtcp2_acktr.c#L340-L426,https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/ngtcp2_acktr.c,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[0].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[19].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[19].auxiliary_source_verification[2].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[19].auxiliary_source_mappings[2].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[0].auxiliary_source_mappings[2].url"", ""field"": ""url""}]"
https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/ngtcp2_cc.h#L34-L38,https://github.com/ngtcp2/ngtcp2/blob/fcb5cdaba44a8fb1c821319af306e3f38f18e738/lib/ngtcp2_cc.h,True,TLS_VERIFIED,HTTP 206,5,"[{""file"": ""_staging/transport_security_protocols/quic/proposals.json"", ""json_pointer"": ""$[5].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[22].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/all_protocol_properties.json"", ""json_pointer"": ""$[22].auxiliary_source_verification[0].url"", ""field"": ""url""}, {""file"": ""protocols/evidence_manifest.json"", ""json_pointer"": ""$.sources[22].auxiliary_source_mappings[0].url"", ""field"": ""url""}, {""file"": ""protocols/quic/evidence_manifest.json"", ""json_pointer"": ""$.admitted_property_sources[3].auxiliary_source_mappings[0].url"", ""field"": ""url""}]"
